"Date","Region","New_Tests","Total_Tests","Positivity","Turn_Around"
2020-02-24,"Interior",0,0,0,0
2020-02-24,"Northern",0,0,0,0
2020-02-24,"Unknown",2,55,0,8
2020-02-24,"Vancouver Coastal",22,378,0,35.8
2020-02-24,"Vancouver Island",0,0,0,0
2020-02-25,"BC",77,1258,1.08,50.3
2020-02-25,"Fraser",44,646,1.96,52.7
2020-02-25,"Interior",1,55,0,104
2020-02-25,"Northern",4,16,0,8
2020-02-25,"Unknown",6,61,0,56
2020-02-25,"Vancouver Coastal",17,395,0,33.2
2020-02-25,"Vancouver Island",5,85,0,104
2020-02-26,"BC",139,1397,0.89,38.3
2020-02-26,"Fraser",76,722,1.59,35.8
2020-02-26,"Interior",2,57,0,80
2020-02-26,"Northern",3,19,0,64
2020-02-26,"Unknown",5,66,0,41.6
2020-02-26,"Vancouver Coastal",52,447,0,39.2
2020-02-26,"Vancouver Island",1,86,0,8
2020-02-27,"BC",127,1524,0.78,41.1
2020-02-27,"Fraser",62,784,1.44,37.8
2020-02-27,"Interior",2,59,0,56
2020-02-27,"Northern",0,0,0,0
2020-02-27,"Unknown",9,75,0,45.3
2020-02-27,"Vancouver Coastal",53,500,0,43.5
2020-02-27,"Vancouver Island",1,87,0,56
2020-02-28,"BC",150,1674,0.32,45.6
2020-02-28,"Fraser",85,869,0.6,37.3
2020-02-28,"Interior",11,70,0,95.3
2020-02-28,"Northern",0,0,0,0
2020-02-28,"Unknown",2,77,0,56
2020-02-28,"Vancouver Coastal",42,542,0,42.3
2020-02-28,"Vancouver Island",10,97,0,72.8
2020-02-29,"BC",106,1780,0.44,39.1
2020-02-29,"Fraser",60,929,0.53,31.6
2020-02-29,"Interior",4,74,0,68
2020-02-29,"Northern",5,24,0,41.6
2020-02-29,"Unknown",0,0,0,0
2020-02-29,"Vancouver Coastal",24,566,0.47,44.5
2020-02-29,"Vancouver Island",13,110,0,54.2
2020-03-01,"BC",74,1854,0.54,31
2020-03-01,"Fraser",32,961,0.5,32.8
2020-03-01,"Interior",0,0,0,0
2020-03-01,"Northern",0,0,0,0
2020-03-01,"Unknown",1,78,0,8
2020-03-01,"Vancouver Coastal",40,606,0.4,30.7
2020-03-01,"Vancouver Island",1,111,0,8
2020-03-02,"BC",200,2054,0.69,49.5
2020-03-02,"Fraser",104,1065,0.86,54.6
2020-03-02,"Interior",0,0,0,0
2020-03-02,"Northern",0,0,0,0
2020-03-02,"Unknown",3,81,0,40
2020-03-02,"Vancouver Coastal",84,690,0.32,42.2
2020-03-02,"Vancouver Island",9,120,0,61.3
2020-03-03,"BC",335,2389,0.71,48.8
2020-03-03,"Fraser",125,1190,0.74,38
2020-03-03,"Interior",64,138,0,75.1
2020-03-03,"Northern",10,34,0,77.6
2020-03-03,"Unknown",4,85,0,62
2020-03-03,"Vancouver Coastal",106,796,0.75,41.7
2020-03-03,"Vancouver Island",26,146,0,52
2020-03-04,"BC",290,2679,0.7,50.9
2020-03-04,"Fraser",96,1286,0.89,51.7
2020-03-04,"Interior",14,152,0,63
2020-03-04,"Northern",12,46,0,94
2020-03-04,"Unknown",10,95,0,53.6
2020-03-04,"Vancouver Coastal",140,936,0.61,46.9
2020-03-04,"Vancouver Island",18,164,0,37.4
2020-03-05,"BC",308,2987,1.23,44.8
2020-03-05,"Fraser",112,1398,1.14,41.2
2020-03-05,"Interior",22,174,0,61.5
2020-03-05,"Northern",10,56,0,116
2020-03-05,"Unknown",11,106,0,56.6
2020-03-05,"Vancouver Coastal",101,1037,1.68,33.2
2020-03-05,"Vancouver Island",52,216,0,51.8
2020-03-06,"BC",809,3796,1.13,50.1
2020-03-06,"Fraser",347,1745,0.91,51.7
2020-03-06,"Interior",58,232,0,56.8
2020-03-06,"Northern",21,77,0,68.6
2020-03-06,"Unknown",19,125,0,54.8
2020-03-06,"Vancouver Coastal",284,1321,1.8,45.9
2020-03-06,"Vancouver Island",80,296,0,47.3
2020-03-07,"BC",505,4301,1.19,47.5
2020-03-07,"Fraser",213,1958,1.26,45.5
2020-03-07,"Interior",75,307,0,80
2020-03-07,"Northern",5,82,0,60.8
2020-03-07,"Unknown",11,136,0,52.2
2020-03-07,"Vancouver Coastal",181,1502,1.5,37.1
2020-03-07,"Vancouver Island",20,316,0,34
2020-03-08,"BC",438,4739,1.14,48.9
2020-03-08,"Fraser",193,2151,1.26,38.4
2020-03-08,"Interior",57,364,0,79
2020-03-08,"Northern",22,104,0,91.6
2020-03-08,"Unknown",9,145,0,59.2
2020-03-08,"Vancouver Coastal",82,1584,1.64,31
2020-03-08,"Vancouver Island",75,391,0,59.6
2020-03-09,"BC",526,5265,1.31,45.5
2020-03-09,"Fraser",201,2352,1.4,49.3
2020-03-09,"Interior",10,374,0,110
2020-03-09,"Northern",2,106,1.22,115
2020-03-09,"Unknown",7,152,0,63.7
2020-03-09,"Vancouver Coastal",191,1775,1.75,43.6
2020-03-09,"Vancouver Island",115,506,0.26,34.7
2020-03-10,"BC",808,6073,1.41,57.5
2020-03-10,"Fraser",268,2620,1.54,60.2
2020-03-10,"Interior",147,521,0,92.1
2020-03-10,"Northern",5,111,2.6,83.8
2020-03-10,"Unknown",14,166,0,58.8
2020-03-10,"Vancouver Coastal",266,2041,1.93,50
2020-03-10,"Vancouver Island",108,614,0.21,20.7
2020-03-11,"BC",1214,7287,1.63,49.2
2020-03-11,"Fraser",371,2991,1.35,50.9
2020-03-11,"Interior",89,610,0,82.3
2020-03-11,"Northern",57,168,2.46,82.1
2020-03-11,"Unknown",27,193,0,55.2
2020-03-11,"Vancouver Coastal",440,2481,2.85,45.3
2020-03-11,"Vancouver Island",230,844,0.29,32.4
2020-03-12,"BC",1145,8432,1.41,43
2020-03-12,"Fraser",322,3313,1.31,47.2
2020-03-12,"Interior",180,790,0,75.2
2020-03-12,"Northern",20,188,2.27,63.4
2020-03-12,"Unknown",34,227,0,54.5
2020-03-12,"Vancouver Coastal",379,2860,2.3,38.9
2020-03-12,"Vancouver Island",210,1054,0.6,12.5
2020-03-13,"BC",1470,9902,1.44,40.2
2020-03-13,"Fraser",484,3797,1.17,47
2020-03-13,"Interior",102,892,0,59.2
2020-03-13,"Northern",19,207,2.31,70.2
2020-03-13,"Unknown",83,310,0,28.7
2020-03-13,"Vancouver Coastal",562,3422,2.48,41.7
2020-03-13,"Vancouver Island",220,1274,0.72,14.6
2020-03-14,"BC",1551,11453,1.43,42.5
2020-03-14,"Fraser",546,4343,0.88,45.6
2020-03-14,"Interior",187,1079,0,68.5
2020-03-14,"Northern",54,261,1.68,79.4
2020-03-14,"Unknown",175,485,0,28.1
2020-03-14,"Vancouver Coastal",413,3835,2.87,39.8
2020-03-14,"Vancouver Island",176,1450,0.88,14.8
2020-03-15,"BC",1777,13230,1.6,55.3
2020-03-15,"Fraser",598,4941,1.18,64.1
2020-03-15,"Interior",103,1182,0.37,78.3
2020-03-15,"Northern",34,295,2.09,99.5
2020-03-15,"Unknown",258,743,0,34.6
2020-03-15,"Vancouver Coastal",623,4458,2.82,57.8
2020-03-15,"Vancouver Island",161,1611,1.07,23
2020-03-16,"BC",3478,16708,1.56,68.9
2020-03-16,"Fraser",1495,6436,1,74.8
2020-03-16,"Interior",226,1408,0.29,95.1
2020-03-16,"Northern",69,364,1.16,102.3
2020-03-16,"Unknown",277,1020,0,39.7
2020-03-16,"Vancouver Coastal",1069,5527,2.85,73.9
2020-03-16,"Vancouver Island",342,1953,1.45,26.6
2020-03-17,"BC",3041,19749,1.74,56.4
2020-03-17,"Fraser",1037,7473,1.4,55.9
2020-03-17,"Interior",269,1677,0.26,83.6
2020-03-17,"Northern",180,544,0.46,92.1
2020-03-17,"Unknown",181,1201,0,34
2020-03-17,"Vancouver Coastal",1003,6530,2.9,58.9
2020-03-17,"Vancouver Island",371,2324,1.75,24.5
2020-03-18,"BC",1150,20899,1.97,37
2020-03-18,"Fraser",256,7729,1.6,49.2
2020-03-18,"Interior",40,1717,0.27,92.2
2020-03-18,"Northern",57,601,0.23,75.2
2020-03-18,"Unknown",114,1315,0,32.3
2020-03-18,"Vancouver Coastal",436,6966,3.12,36.6
2020-03-18,"Vancouver Island",247,2571,2.32,9.3
2020-03-19,"BC",1331,22230,2.22,36.5
2020-03-19,"Fraser",385,8114,1.9,45.5
2020-03-19,"Interior",18,1735,0.74,98
2020-03-19,"Northern",55,656,0.21,97.1
2020-03-19,"Unknown",192,1507,0,28.8
2020-03-19,"Vancouver Coastal",625,7591,3.32,26.3
2020-03-19,"Vancouver Island",56,2627,2.54,37.2
2020-03-20,"BC",1388,23618,2.6,38.4
2020-03-20,"Fraser",343,8457,2.55,48.2
2020-03-20,"Interior",11,1746,1.29,82.3
2020-03-20,"Northern",11,667,0.22,78.7
2020-03-20,"Unknown",226,1733,0,57.4
2020-03-20,"Vancouver Coastal",521,8112,3.6,26.6
2020-03-20,"Vancouver Island",276,2903,2.76,29.5
2020-03-21,"BC",2094,25712,3.1,58.2
2020-03-21,"Fraser",478,8935,3.46,64.4
2020-03-21,"Interior",27,1773,2.59,84.1
2020-03-21,"Northern",62,729,0.43,91.2
2020-03-21,"Unknown",679,2412,0,76.1
2020-03-21,"Vancouver Coastal",457,8569,4.12,38.2
2020-03-21,"Vancouver Island",391,3294,2.77,35.8
2020-03-22,"BC",1937,27649,3.25,58.8
2020-03-22,"Fraser",693,9628,3.48,66.4
2020-03-22,"Interior",48,1821,4.07,98.7
2020-03-22,"Northern",114,843,0.18,114.3
2020-03-22,"Unknown",390,2802,0,58
2020-03-22,"Vancouver Coastal",392,8961,4.57,41.8
2020-03-22,"Vancouver Island",300,3594,2.87,36.9
2020-03-23,"BC",1893,29542,3.92,62.3
2020-03-23,"Fraser",919,10547,4.43,71.8
2020-03-23,"Interior",52,1873,6.88,117.3
2020-03-23,"Northern",49,892,0.57,109.9
2020-03-23,"Unknown",130,2932,0,47
2020-03-23,"Vancouver Coastal",536,9497,5.29,50.3
2020-03-23,"Vancouver Island",207,3801,3.25,35.2
2020-03-24,"BC",2416,31958,4.18,44.6
2020-03-24,"Fraser",748,11295,4.63,44.9
2020-03-24,"Interior",363,2236,8.59,82.3
2020-03-24,"Northern",17,909,1.37,101.1
2020-03-24,"Unknown",290,3222,0,39.8
2020-03-24,"Vancouver Coastal",616,10113,5.81,30.1
2020-03-24,"Vancouver Island",382,4183,3.07,32.7
2020-03-25,"BC",2347,34305,4.14,54.1
2020-03-25,"Fraser",1058,12353,4.28,57.6
2020-03-25,"Interior",148,2384,8.4,87.4
2020-03-25,"Northern",133,1042,1.36,79.9
2020-03-25,"Unknown",278,3500,0,36.6
2020-03-25,"Vancouver Coastal",672,10785,5.79,37.9
2020-03-25,"Vancouver Island",58,4241,2.87,116.5
2020-03-26,"BC",2518,36823,4.1,48.8
2020-03-26,"Fraser",645,12998,4.48,37.1
2020-03-26,"Interior",291,2675,7.66,87.6
2020-03-26,"Northern",157,1199,1.84,91.3
2020-03-26,"Unknown",535,4035,0,68.3
2020-03-26,"Vancouver Coastal",508,11293,6.02,20.4
2020-03-26,"Vancouver Island",382,4623,2.51,32.1
2020-03-27,"BC",1998,38821,3.97,34.7
2020-03-27,"Fraser",633,13631,4.31,34.6
2020-03-27,"Interior",40,2715,7.33,51.8
2020-03-27,"Northern",106,1305,1.72,78.2
2020-03-27,"Unknown",459,4494,0,40.7
2020-03-27,"Vancouver Coastal",380,11673,6.21,19.3
2020-03-27,"Vancouver Island",380,5003,2.19,29.2
2020-03-28,"BC",1919,40740,3.77,39.3
2020-03-28,"Fraser",521,14152,3.81,39.8
2020-03-28,"Interior",54,2769,7.23,78.8
2020-03-28,"Northern",95,1400,1.79,76.9
2020-03-28,"Unknown",593,5087,0,42.9
2020-03-28,"Vancouver Coastal",345,12018,5.91,23.8
2020-03-28,"Vancouver Island",311,5314,2.18,30.7
2020-03-29,"BC",1427,42167,3.78,30.2
2020-03-29,"Fraser",422,14574,3.98,30.3
2020-03-29,"Interior",29,2798,6.96,63
2020-03-29,"Northern",40,1440,2.01,70.1
2020-03-29,"Unknown",437,5524,0,32.3
2020-03-29,"Vancouver Coastal",281,12299,5.99,18.4
2020-03-29,"Vancouver Island",218,5532,1.86,29.3
2020-03-30,"BC",1128,43295,3.78,38.2
2020-03-30,"Fraser",424,14998,4.2,46.1
2020-03-30,"Interior",20,2818,7.2,80.2
2020-03-30,"Northern",49,1489,1.84,93.2
2020-03-30,"Unknown",152,5676,0,27.9
2020-03-30,"Vancouver Coastal",318,12617,6.12,26
2020-03-30,"Vancouver Island",165,5697,1.32,29.4
2020-03-31,"BC",887,44182,3.91,36.5
2020-03-31,"Fraser",478,15476,4.31,36.8
2020-03-31,"Interior",9,2827,8.8,111.5
2020-03-31,"Northern",70,1559,1.54,87.2
2020-03-31,"Unknown",11,5687,0,26.4
2020-03-31,"Vancouver Coastal",314,12931,6.39,22.3
2020-03-31,"Vancouver Island",5,5702,1.25,76.7
2020-04-01,"BC",1161,45343,3.91,26.7
2020-04-01,"Fraser",435,15911,4.83,29.7
2020-04-01,"Interior",31,2858,11.18,55.3
2020-04-01,"Northern",16,1575,1.69,88.9
2020-04-01,"Unknown",210,5897,0,22.2
2020-04-01,"Vancouver Coastal",268,13199,6.5,15.9
2020-04-01,"Vancouver Island",201,5903,1.08,29.8
2020-04-02,"BC",1146,46489,4.12,29.1
2020-04-02,"Fraser",492,16403,4.67,24.5
2020-04-02,"Interior",17,2875,16.5,64.7
2020-04-02,"Northern",105,1680,1.87,83.9
2020-04-02,"Unknown",40,5937,0,24.7
2020-04-02,"Vancouver Coastal",283,13482,7.08,14.8
2020-04-02,"Vancouver Island",209,6112,1.21,30
2020-04-03,"BC",1133,47622,4.23,29.3
2020-04-03,"Fraser",409,16812,4.62,30.6
2020-04-03,"Interior",27,2902,19.79,44
2020-04-03,"Northern",42,1722,1.92,73.4
2020-04-03,"Unknown",204,6141,0,27.9
2020-04-03,"Vancouver Coastal",226,13708,6.98,16.3
2020-04-03,"Vancouver Island",225,6337,1.5,31.2
2020-04-04,"BC",1137,48759,4.25,27.6
2020-04-04,"Fraser",412,17224,4.72,25.7
2020-04-04,"Interior",12,2914,20,42.6
2020-04-04,"Northern",59,1781,2.1,79.6
2020-04-04,"Unknown",246,6387,0,26.7
2020-04-04,"Vancouver Coastal",225,13933,6.95,18
2020-04-04,"Vancouver Island",183,6520,1.33,27.3
2020-04-05,"BC",719,49478,4.25,28.9
2020-04-05,"Fraser",145,17369,4.87,26.6
2020-04-05,"Interior",13,2927,18.6,30.2
2020-04-05,"Northern",57,1838,2.26,91
2020-04-05,"Unknown",148,6535,0,23.8
2020-04-05,"Vancouver Coastal",193,14126,6.46,14.9
2020-04-05,"Vancouver Island",163,6683,1.3,30.2
2020-04-06,"BC",1068,50546,4.39,31.4
2020-04-06,"Fraser",411,17780,5.5,37.1
2020-04-06,"Interior",13,2940,14.75,32.8
2020-04-06,"Northern",54,1892,1.99,64.4
2020-04-06,"Unknown",199,6734,0,25.8
2020-04-06,"Vancouver Coastal",243,14369,6.45,21.4
2020-04-06,"Vancouver Island",148,6831,1.23,27.5
2020-04-07,"BC",1016,51562,4.47,28.1
2020-04-07,"Fraser",398,18178,5.92,31.4
2020-04-07,"Interior",24,2964,18.25,71.4
2020-04-07,"Northern",18,1910,1.99,44.9
2020-04-07,"Unknown",161,6895,0,24.3
2020-04-07,"Vancouver Coastal",206,14575,6.57,19.1
2020-04-07,"Vancouver Island",209,7040,1.2,27.2
2020-04-08,"BC",1270,52832,4.45,28.3
2020-04-08,"Fraser",468,18646,6.11,29.2
2020-04-08,"Interior",45,3009,11.92,33.5
2020-04-08,"Northern",74,1984,2.2,89
2020-04-08,"Unknown",166,7061,0,24.3
2020-04-08,"Vancouver Coastal",331,14906,5.92,16.9
2020-04-08,"Vancouver Island",186,7226,1.28,24.4
2020-04-09,"BC",1300,54132,4.32,27.3
2020-04-09,"Fraser",522,19168,6.37,29.1
2020-04-09,"Interior",34,3043,14.88,32
2020-04-09,"Northern",88,2072,1.79,74.9
2020-04-09,"Unknown",150,7211,0,21.2
2020-04-09,"Vancouver Coastal",314,15220,5.18,14.7
2020-04-09,"Vancouver Island",192,7418,1,25.1
2020-04-10,"BC",1394,55526,4.3,28.1
2020-04-10,"Fraser",542,19710,6.31,29.7
2020-04-10,"Interior",32,3075,17.34,34.8
2020-04-10,"Northern",70,2142,1.9,70.4
2020-04-10,"Unknown",176,7387,0,26.8
2020-04-10,"Vancouver Coastal",369,15589,4.94,18.3
2020-04-10,"Vancouver Island",205,7623,0.7,27.3
2020-04-11,"BC",807,56333,4.32,25.1
2020-04-11,"Fraser",244,19954,6.52,27.1
2020-04-11,"Interior",30,3105,17.28,18.3
2020-04-11,"Northern",51,2193,1.94,51
2020-04-11,"Unknown",100,7487,0,21.1
2020-04-11,"Vancouver Coastal",196,15785,4.43,16.8
2020-04-11,"Vancouver Island",186,7809,0.78,27.6
2020-04-12,"BC",848,57181,4.43,26.5
2020-04-12,"Fraser",403,20357,6.36,28.5
2020-04-12,"Interior",18,3123,19.39,36.1
2020-04-12,"Northern",5,2198,1.94,44.6
2020-04-12,"Unknown",123,7610,0,22.2
2020-04-12,"Vancouver Coastal",153,15938,4.25,20.8
2020-04-12,"Vancouver Island",146,7955,1.02,28.7
2020-04-13,"BC",758,57939,4.3,31.9
2020-04-13,"Fraser",238,20595,5.83,29
2020-04-13,"Interior",36,3159,21,82.4
2020-04-13,"Northern",85,2283,2.3,60.3
2020-04-13,"Unknown",87,7697,0,23.9
2020-04-13,"Vancouver Coastal",205,16143,4.06,19.3
2020-04-13,"Vancouver Island",107,8062,1.38,29.4
2020-04-14,"BC",986,58925,4.4,23.9
2020-04-14,"Fraser",337,20932,5.81,25.8
2020-04-14,"Interior",22,3181,20.74,39.5
2020-04-14,"Northern",47,2330,2.38,68.5
