date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,1,1,0,0,0,0,1,30,30,0,
2020-02-18,2,2,2,0,0,0,0,32,32,1,
2020-02-19,3,3,1,0,1,0,1,35,35,0,
2020-02-20,7,7,3,1,1,0,2,42,42,0,
2020-02-21,2,2,0,0,0,0,2,44,44,0,
2020-02-22,5,5,0,0,2,0,3,49,49,0,
2020-02-23,16,16,7,0,2,0,7,65,65,1,
2020-02-24,14,14,3,0,2,0,9,79,79,0,
2020-02-25,16,16,4,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,36,36,19,0,4,0,13,168,168,0,
2020-02-29,27,27,9,0,4,1,13,195,195,0,
2020-03-01,46,46,12,0,14,1,19,241,241,0,
2020-03-02,48,48,7,0,10,0,31,289,289,1,
2020-03-03,52,52,16,0,8,0,28,341,341,0,
2020-03-04,48,48,13,1,8,0,26,389,389,0,
2020-03-05,62,62,14,1,17,0,30,451,451,0,
2020-03-06,83,83,18,2,22,1,40,534,534,0,
2020-03-07,90,90,17,4,27,0,42,624,624,1,
2020-03-08,131,131,33,3,35,2,58,755,755,0,
2020-03-09,224,224,69,10,56,0,89,979,979,0,
2020-03-10,256,256,65,8,65,1,117,1235,1235,0,
2020-03-11,295,295,84,11,73,5,122,1530,1530,1,
2020-03-12,383,383,107,8,114,2,152,1913,1913,0,
2020-03-13,457,455,136,10,142,1,166,2370,2368,0,
2020-03-14,458,454,101,14,163,3,173,2828,2822,0,
2020-03-15,595,592,167,11,189,4,221,3423,3414,1,
2020-03-16,837,834,270,10,291,3,260,4260,4248,0,
2020-03-17,864,861,277,17,302,7,258,5124,5109,0,
2020-03-18,959,956,289,19,335,10,303,6083,6065,0,
2020-03-19,811,803,273,12,278,9,231,6894,6868,1,
2020-03-20,1014,1011,377,23,388,4,219,7908,7879,0,
2020-03-21,886,878,325,11,297,7,238,8794,8757,0,
2020-03-22,860,859,338,13,319,3,186,9654,9616,0,
2020-03-23,1061,1059,458,17,410,8,166,10715,10675,0,
2020-03-24,957,950,402,21,356,6,165,11672,11625,0,
2020-03-25,970,968,465,13,369,7,114,12642,12593,0,
2020-03-26,905,903,450,14,323,7,109,13547,13496,0,
2020-03-27,948,940,490,8,352,9,81,14495,14436,1,
2020-03-28,955,946,519,8,330,8,81,15450,15382,0,
2020-03-29,868,863,503,9,296,4,51,16318,16245,0,
2020-03-30,1139,1136,643,11,408,4,70,17457,17381,0,
2020-03-31,958,954,567,3,313,7,64,18415,18335,0,
2020-04-01,1300,1291,816,13,377,8,77,19715,19626,0,
2020-04-02,1157,1154,807,11,290,6,40,20872,20780,0,
2020-04-03,1340,1338,957,7,321,2,51,22212,22118,0,
2020-04-04,1153,1152,835,9,267,10,31,23365,23270,0,
2020-04-05,1064,1063,749,5,283,6,20,24429,24333,0,
2020-04-06,1412,1408,956,11,420,7,14,25841,25741,0,
2020-04-07,1275,1273,862,13,373,7,18,27116,27014,0,
2020-04-08,1410,1409,981,10,399,14,5,28526,28423,0,
2020-04-09,1465,1462,1011,14,423,8,6,29991,29885,1,
2020-04-10,1736,1735,1231,19,470,9,6,31727,31620,0,
2020-04-11,1634,1633,1124,11,486,8,4,33361,33253,0,
2020-04-12,1482,1480,1051,16,399,9,5,34843,34733,0,
2020-04-13,2058,2056,1299,32,707,12,6,36901,36789,0,
2020-04-14,1809,1808,1229,21,549,6,3,38710,38597,0,
2020-04-15,1872,1869,1323,21,514,7,4,40582,40466,0,
2020-04-16,1927,1925,1290,18,613,3,1,42509,42391,0,
2020-04-17,1858,1857,1295,17,540,2,3,44367,44248,0,
2020-04-18,1672,1671,1206,21,440,1,3,46039,45919,0,
2020-04-19,1265,1264,860,15,379,6,4,47304,47183,0,
2020-04-20,1818,1816,1217,11,579,6,3,49122,48999,0,
2020-04-21,1443,1442,929,13,489,7,4,50565,50441,0,
2020-04-22,1548,1547,1000,12,528,5,2,52113,51988,0,
2020-04-23,1566,1565,1003,20,537,4,1,53679,53553,0,
2020-04-24,1515,1513,975,10,519,6,3,55194,55066,0,
2020-04-25,1403,1400,932,15,444,4,5,56597,56466,0,
2020-04-26,1348,1348,893,13,432,6,4,57945,57814,0,
2020-04-27,1688,1687,1052,11,616,3,5,59633,59501,0,
2020-04-28,1516,1516,972,19,515,4,6,61149,61017,1,
2020-04-29,1486,1486,884,4,591,5,2,62635,62503,0,
2020-04-30,1450,1450,899,5,540,3,3,64085,63953,0,
2020-05-01,1590,1589,956,8,618,3,4,65675,65542,0,
2020-05-02,1088,1087,719,8,354,6,0,66763,66629,0,
2020-05-03,1041,1039,663,6,363,2,5,67804,67668,0,
2020-05-04,1325,1325,805,6,510,3,1,69129,68993,0,
2020-05-05,1263,1262,780,6,469,6,1,70392,70255,0,
2020-05-06,1091,1090,669,8,406,5,2,71483,71345,0,
2020-05-07,1151,1151,748,6,387,4,6,72634,72496,0,
2020-05-08,1174,1172,738,5,419,9,1,73808,73668,0,
2020-05-09,1036,1036,683,9,335,5,4,74844,74704,0,
2020-05-10,952,952,611,6,327,4,4,75796,75656,0,
2020-05-11,1234,1234,792,5,421,10,6,77030,76890,0,
2020-05-12,1092,1092,713,6,361,6,6,78122,77982,0,
2020-05-13,1101,1100,718,3,376,1,2,79223,79082,0,
2020-05-14,1159,1159,759,3,387,4,6,80382,80241,0,
2020-05-15,1274,1274,812,0,445,6,11,81656,81515,0,
2020-05-16,999,999,656,2,339,1,1,82655,82514,0,
2020-05-17,921,921,607,2,303,1,8,83576,83435,0,
2020-05-18,1081,1080,662,2,409,2,5,84657,84515,0,
2020-05-19,940,940,624,3,308,2,3,85597,85455,0,
2020-05-20,1094,1094,700,1,390,2,1,86691,86549,0,
2020-05-21,873,873,601,3,261,3,5,87564,87422,0,
2020-05-22,848,847,540,0,301,2,4,88412,88269,0,
2020-05-23,708,708,481,1,222,0,4,89120,88977,0,
2020-05-24,651,651,442,0,203,2,4,89771,89628,0,
2020-05-25,834,834,533,3,290,5,3,90605,90462,0,
2020-05-26,719,719,489,1,219,4,6,91324,91181,0,
2020-05-27,715,715,484,2,227,0,2,92039,91896,0,
2020-05-28,581,581,391,2,186,1,1,92620,92477,0,
2020-05-29,694,694,449,0,239,2,4,93314,93171,0,
2020-05-30,557,553,400,2,148,2,1,93871,93724,0,
2020-05-31,436,435,305,0,126,0,4,94307,94159,0,
2020-06-01,660,659,452,5,196,1,5,94967,94818,0,
2020-06-02,501,500,351,1,140,2,6,95468,95318,0,
2020-06-03,487,487,328,3,151,2,3,95955,95805,0,
2020-06-04,451,450,296,1,141,1,11,96406,96255,0,
2020-06-05,445,441,317,1,120,0,3,96851,96696,0,
2020-06-06,375,373,267,1,100,0,5,97226,97069,0,
2020-06-07,319,317,236,1,79,0,1,97545,97386,0,
2020-06-08,403,398,278,6,98,5,11,97948,97784,0,
2020-06-09,372,370,260,3,102,1,4,98320,98154,0,
2020-06-10,436,435,298,4,119,4,10,98756,98589,0,
2020-06-11,359,356,246,3,102,0,5,99115,98945,0,
2020-06-12,375,371,240,5,117,3,6,99490,99316,0,
2020-06-13,270,269,174,2,87,1,5,99760,99585,0,
2020-06-14,300,298,204,0,83,2,9,100060,99883,0,
2020-06-15,389,389,247,4,126,5,7,100449,100272,0,
2020-06-16,355,351,238,2,99,3,9,100804,100623,0,
2020-06-17,340,338,227,0,101,5,5,101144,100961,0,
2020-06-18,302,300,199,1,94,1,5,101446,101261,0,
2020-06-19,336,336,242,0,79,5,10,101782,101597,0,
2020-06-20,291,291,210,0,67,6,8,102073,101888,0,
2020-06-21,277,276,177,0,89,4,6,102350,102164,0,
2020-06-22,335,331,220,2,101,4,4,102685,102495,0,
2020-06-23,318,317,210,2,95,3,7,103003,102812,0,
2020-06-24,280,279,188,2,80,2,7,103283,103091,0,
2020-06-25,394,392,287,1,97,2,5,103677,103483,0,
2020-06-26,264,262,155,1,90,6,10,103941,103745,0,
2020-06-27,269,268,197,1,62,1,7,104210,104013,0,
2020-06-28,270,268,184,1,75,0,8,104480,104281,0,
2020-06-29,316,314,206,2,91,6,9,104796,104595,0,
2020-06-30,291,286,185,3,93,3,2,105087,104881,0,
2020-07-01,273,264,162,8,88,1,5,105360,105145,0,
2020-07-02,250,243,160,1,73,4,5,105610,105388,0,
2020-07-03,282,275,172,2,90,0,11,105892,105663,0,
2020-07-04,283,274,163,3,97,1,10,106175,105937,0,
2020-07-05,265,265,160,3,94,1,7,106440,106202,0,
2020-07-06,470,460,254,2,162,28,14,106910,106662,0,
2020-07-07,422,414,232,6,152,3,21,107332,107076,0,
2020-07-08,419,407,259,4,129,4,11,107751,107483,0,
2020-07-09,398,383,243,4,119,5,12,108149,107866,0,
2020-07-10,385,371,246,6,98,7,14,108534,108237,0,
2020-07-11,359,353,207,3,129,2,12,108893,108590,0,
2020-07-12,378,365,224,3,129,4,5,109271,108955,0,
2020-07-13,587,559,340,12,182,12,13,109858,109514,0,
2020-07-14,520,495,288,4,180,11,12,110378,110009,0,
2020-07-15,531,502,308,3,171,8,12,110909,110511,0,
2020-07-16,437,411,245,3,141,2,20,111346,110922,0,
2020-07-17,477,461,266,6,179,5,5,111823,111383,0,
2020-07-18,379,365,235,2,118,1,9,112202,111748,0,
2020-07-19,362,349,209,5,121,3,11,112564,112097,0,
2020-07-20,477,449,257,6,175,1,10,113041,112546,0,
2020-07-21,428,417,242,9,156,4,6,113469,112963,0,
2020-07-22,418,410,193,7,197,3,10,113887,113373,0,
2020-07-23,348,331,144,3,172,4,8,114235,113704,0,
2020-07-24,385,368,167,7,185,4,5,114620,114072,0,
2020-07-25,256,239,97,4,132,1,5,114876,114311,0,
2020-07-26,204,196,110,6,69,1,10,115080,114507,0,
2020-07-27,322,298,162,4,113,8,11,115402,114805,0,
2020-07-28,244,233,126,1,91,3,12,115646,115038,0,
2020-07-29,224,206,124,1,70,7,4,115870,115244,0,
2020-07-30,207,193,104,1,72,10,6,116077,115437,0,
2020-07-31,202,180,98,0,70,4,8,116279,115617,0,
2020-08-01,192,175,92,7,55,4,17,116471,115792,0,
2020-08-02,186,165,91,7,61,0,6,116657,115957,0,
2020-08-03,258,241,131,2,94,3,11,116915,116198,0,
2020-08-04,287,250,134,0,96,4,16,117202,116448,0,
2020-08-05,271,252,144,9,88,5,6,117473,116700,0,
2020-08-06,252,233,131,5,82,9,6,117725,116933,0,
2020-08-07,272,245,135,2,93,8,7,117997,117178,0,
2020-08-08,231,191,95,4,78,12,2,118228,117369,0,
2020-08-09,245,213,102,7,93,6,5,118473,117582,0,
2020-08-10,315,290,141,7,126,7,9,118788,117872,0,
2020-08-11,332,301,153,5,130,5,8,119120,118173,0,
2020-08-12,295,257,133,12,101,0,11,119415,118430,0,
2020-08-13,297,277,153,6,107,3,8,119712,118707,0,
2020-08-14,267,233,104,8,106,9,6,119979,118940,0,
2020-08-15,265,227,94,7,116,6,4,120244,119167,0,
2020-08-16,288,239,103,14,115,3,4,120532,119406,0,
2020-08-17,359,310,152,7,138,7,6,120891,119716,0,
2020-08-18,313,281,136,4,133,5,3,121204,119997,0,
2020-08-19,305,277,144,8,117,5,3,121509,120274,0,
2020-08-20,312,279,134,7,129,6,3,121821,120553,0,
2020-08-21,302,266,126,8,122,6,4,122123,120819,0,
2020-08-22,310,288,149,8,121,6,4,122433,121107,1,
2020-08-23,270,245,115,1,120,8,1,122703,121352,0,
2020-08-24,349,313,156,11,137,3,6,123052,121665,0,
2020-08-25,399,383,179,12,175,11,6,123451,122048,0,
2020-08-26,322,301,148,14,127,8,4,123773,122349,0,
2020-08-27,252,238,115,8,110,3,2,124025,122587,0,
2020-08-28,282,267,126,6,122,7,6,124307,122854,0,
2020-08-29,183,174,97,2,71,2,2,124490,123028,0,
2020-08-30,207,201,103,2,88,7,1,124697,123229,0,
2020-08-31,173,157,63,3,79,6,6,124870,123386,0,
2020-09-01,144,141,75,5,51,9,1,125014,123527,0,
2020-09-02,108,102,29,0,65,8,0,125122,123629,0,
2020-09-03,63,61,9,0,44,8,0,125185,123690,0,
2020-09-04,18,18,1,0,16,1,0,125203,123708,0,
2020-09-05,0,0,0,0,0,0,0,125203,123708,0,
2020-09-06,0,0,0,0,0,0,0,125203,123708,,
